order_id,date,store_id,product_id,qty,amount,payment
ORD101879,2026-05-16,S05,P14,1,10.00,支付宝
ORD102359,2026-05-20,S04,P08,3,75.00,现金
ORD101405,2026-05-12,S02,P17,3,36.00,微信
ORD100066,2026-05-01,S05,P05,1,34.00,微信
ORD101215,2026-05-10,S02,P05,3,102.00,现金
ORD110668,2026-07-22,S02,P07,1,22.00,支付宝
ORD106261,2026-06-20,S03,P05,1,34.00,会员储值
ORD103573,2026-05-30,S04,P19,1,15.00,银行卡
ORD110560,2026-07-21,S03,P04,2,76.00,支付宝
ORD101303,2026-05-11,S03,P04,1,38.00,现金
ORD101617,2026-05-14,S01,P05,1,34.00,支付宝
ORD100318,2026-05-03,S05,P01,1,32.00,微信
ORD107843,2026-07-02,S05,P09,1,18.00,现金
ORD104302,2026-06-05,S01,P99,4,104.00,现金
ORD111554,2026-07-28,S01,P05,2,68.00,银行卡
ORD105413,2026-06-13,S05,P04,1,38.00,现金
ORD109835,2026-07-16,S01,P14,3,30.00,会员储值
ORD110114,2026-07-18,S02,P20,2,44.00,现金
ORD100439,2026-05-03,S05,P19,1,15.00,现金
ORD102693,2026-05-23,S05,P04,1,38.00,银行卡
ORD110587,2026-07-21,S05,P11,2,52.00,会员储值
ORD111841,2026-07-30,S03,P10,2,,会员储值
ORD104923,2026-06-09,S01,P09,1,18.00,会员储值
ORD106176,2026-06-19,S01,P11,2,52.00,支付宝
ORD108555,2026-07-07,S01,P11,1,26.00,会员储值
ORD107383,2026-06-28,S01,P05,1,34.00,微信
ORD104277,2026-06-04,S04,P14,1,10.00,现金
ORD103639,2026-05-30,S03,P04,2,76.00,现金
ORD110329,2026-07-19,S04,P15,2,12.00,银行卡
ORD102419,2026-05-20,S03,P04,1,38.00,会员储值
ORD106377,2026-06-20,S02,P01,1,32.00,支付宝
ORD101930,2026-05-16,S05,P10,3,72.00,银行卡
ORD108544,2026-07-07,S04,P99,1,6.00,现金
ORD106711,2026-06-22,S04,P11,4,104.00,支付宝
ORD101205,2026-05-10,S04,P04,1,38.00,现金
ORD108699,2026-07-08,S05,P20,1,22.00,会员储值
ORD106006,2026-06-17,S05,P04,2,76.00,微信
ORD103262,2026-05-27,S02,P11,3,78.00,微信
ORD110182,2026-07-19,S04,P17,3,36.00,支付宝
ORD110335,2026-07-19,S01,P10,2,48.00,会员储值
ORD104205,2026-06-04,S01,P20,1,22.00,银行卡
ORD105400,2026-06-13,S01,P10,1,24.00,银行卡
ORD105701,2026-06-15,S04,P04,1,38.00,会员储值
ORD101885,2026-05-16,S01,P15,1,6.00,现金
ORD109491,2026-07-13,S04,P10,1,24.00,现金
ORD109805,2026-07-16,S03,P11,1,26.00,银行卡
ORD108524,2026-07-07,S02,P01,2,64.00,现金
ORD103662,2026-05-30,S05,P09,1,18.00,现金
ORD106634,2026-06-22,S05,P07,2,44.00,微信
ORD102495,2026-05-21,S03,P19,1,15.00,银行卡
ORD109350,2026-07-12,S05,P02,2,60.00,支付宝
ORD107695,2026-06-30,S05,P09,1,18.00,微信
ORD100638,2026-05-05,S01,P10,1,24.00,会员储值
ORD107309,2026-06-27,S05,P04,1,38.00,银行卡
ORD110084,2026-07-18,S04,P07,2,44.00,会员储值
ORD110353,2026-07-20,S01,P04,3,114.00,会员储值
ORD107020,2026-06-25,S01,P18,1,18.00,会员储值
ORD111096,2026-07-25,S03,P06,2,84.00,银行卡
ORD104616,2026-06-07,S05,P03,1,26.00,银行卡
ORD109109,2026-07-11,S05,P18,3,54.00,支付宝
ORD103574,2026-05-30,S03,P11,2,52.00,会员储值
ORD104489,2026-06-06,S04,P19,1,15.00,现金
ORD106563,2026-06-21,S03,P14,1,10.00,微信
ORD107064,2026-06-25,S02,P01,3,96.00,会员储值
ORD102088,2026-05-17,S04,P19,1,15.00,微信
ORD101375,2026-05-11,S05,P18,1,18.00,现金
ORD111428,2026-07-27,S04,P05,2,68.00,银行卡
ORD111366,2026-07-26,S03,P18,1,18.00,现金
ORD102524,2026-05-21,S03,P03,2,52.00,银行卡
ORD108894,2026-07-09,S01,P10,2,48.00,支付宝
ORD106951,2026-06-24,S02,P08,3,75.00,支付宝
ORD102846,2026-05-24,S01,P16,1,5.00,微信
ORD102611,2026-05-22,S04,P19,3,45.00,微信
ORD105681,2026-06-15,S03,P03,2,52.00,微信
ORD105187,2026-06-11,S05,P11,1,26.00,会员储值
ORD110801,2026-07-23,S01,P05,1,34.00,银行卡
ORD111724,2026-07-29,S04,P03,1,26.00,支付宝
ORD108252,2026-07-05,S05,P11,1,26.00,支付宝
ORD106695,2026-06-22,S03,P05,2,68.00,微信
ORD102891,2026-05-24,S03,P02,1,30.00,支付宝
ORD101905,2026-05-16,S04,P11,1,26.00,现金
ORD102190,2026-05-18,S05,P18,1,18.00,微信
ORD105490,2026-06-13,S05,P19,2,30.00,银行卡
ORD106161,2026-06-19,S05,P14,1,10.00,现金
ORD101411,2026-05-12,S01,P16,1,-5.00,会员储值
ORD108689,2026-07-08,S03,P18,2,36.00,支付宝
ORD104173,2026-06-03,S03,P13,1,20.00,会员储值
ORD108356,2026-07-05,S05,P08,3,75.00,会员储值
ORD108433,2026-07-06,S02,P15,2,12.00,会员储值
ORD100134,2026-05-02,S05,P06,1,42.00,银行卡
ORD110260,2026-07-19,S02,P03,2,52.00,会员储值
ORD104852,2026-06-08,S05,P16,2,10.00,会员储值
ORD106402,2026-06-20,S03,P14,3,30.00,银行卡
ORD100852,2026-05-07,S01,P06,1,42.00,支付宝
ORD108870,2026-07-09,S02,P15,2,12.00,微信
ORD110914,2026-07-24,S02,P13,2,40.00,现金
ORD102448,2026-05-21,S02,P17,1,12.00,现金
ORD108657,2026-07-08,S04,P08,4,100.00,会员储值
ORD107829,2026-07-01,S04,P07,2,44.00,银行卡
ORD106520,2026-06-21,S05,P10,1,24.00,现金
ORD102777,2026-05-23,S02,P06,2,84.00,银行卡
ORD109738,2026-07-15,S03,P06,1,42.00,支付宝
ORD105406,2026-06-13,S04,P12,2,16.00,会员储值
ORD107066,2026-06-25,S02,P17,2,24.00,微信
ORD103065,2026-05-25,S02,P19,1,15.00,支付宝
ORD101105,2026-05-09,S01,P01,2,64.00,会员储值
ORD111079,2026-07-25,S03,P08,1,25.00,会员储值
ORD100923,2026-05-08,S02,P08,2,50.00,银行卡
ORD110217,2026-07-19,S05,P06,3,126.00,银行卡
ORD110509,2026-07-21,S03,P05,1,34.00,会员储值
ORD111166,2026-07-25,S03,P10,2,48.00,现金
ORD105609,2026-06-14,S03,P01,4,128.00,支付宝
ORD101026,2026-05-09,S01,P07,3,66.00,会员储值
ORD103645,2026-05-30,S04,P09,1,18.00,支付宝
ORD106242,2026-06-20,S01,P03,1,26.00,微信
ORD102102,2026-05-17,S02,P20,1,22.00,微信
ORD110994,2026-07-25,S04,P05,2,68.00,微信
ORD101926,2026-05-16,S04,P14,1,10.00,微信
ORD103136,2026-05-26,S04,P05,1,34.00,现金
ORD100281,2026-05-03,S05,P19,2,30.00,微信
ORD104032,2026-06-02,S03,P16,1,5.00,微信
ORD110017,2026-07-17,S05,P01,4,128.00,银行卡
ORD100754,2026-05-07,S02,P08,1,25.00,支付宝
ORD108398,2026-07-05,S05,P12,2,16.00,银行卡
ORD100613,2026-05-05,S03,P15,2,12.00,微信
ORD107585,2026-06-29,S05,P15,1,6.00,现金
ORD101974,2026-05-16,S02,P20,3,66.00,支付宝
ORD106518,2026-06-21,S01,P16,3,15.00,会员储值
ORD103748,2026-05-31,S04,P13,1,20.00,现金
ORD108941,2026-07-10,S04,P07,2,44.00,微信
ORD107963,2026-07-02,S02,P18,1,18.00,银行卡
ORD100005,2026-05-01,S05,P04,3,114.00,支付宝
ORD101108,2026-05-09,S05,P05,4,136.00,支付宝
ORD105131,2026-06-11,S02,P19,2,30.00,会员储值
ORD102214,2026-05-18,S02,P18,1,18.00,会员储值
ORD100679,2026-05-06,S02,P04,1,38.00,会员储值
ORD109122,11-07-2026,S05,P10,3,72.00,银行卡
ORD111547,2026-07-28,S05,P17,4,48.00,会员储值
ORD102402,2026-05-20,S04,P12,2,16.00,银行卡
ORD101240,2026-05-10,S01,P10,1,¥24.00,微信
ORD102603,2026-05-22,S02,P07,2,44.00,支付宝
ORD100637,2026-05-05,S03,P14,3,30.00,微信
ORD110868,2026-07-24,S03,P13,2,40.00,现金
ORD108024,2026-07-03,S03,P10,3,72.00,支付宝
ORD106635,2026-06-22,S04,P20,2,44.00,会员储值
ORD110455,2026-07-21,S05,P15,1,6.00,微信
ORD105703,2026-06-15,S04,P15,1,6.00,会员储值
ORD109660,2026-07-15,S04,P15,2,12.00,现金
ORD109889,2026-07-17,S05,P01,2,64.00,银行卡
ORD102473,2026-05-21,S01,P18,2,36.00,支付宝
ORD101958,2026-05-16,S05,P11,2,52.00,微信
ORD104841,2026-06-08,S05,P12,1,8.00,支付宝
ORD111277,2026-07-26,S05,P18,1,18.00,会员储值
ORD100400,2026-05-03,S01,P01,3,96.00,支付宝
ORD101685,2026-05-14,S04,P19,1,15.00,银行卡
ORD105543,2026-06-14,S01,P15,1,6.00,会员储值
ORD105285,2026-06-12,S05,P05,2,68.00,银行卡
ORD109312,2026-07-12,S03,P06,2,84.00,支付宝
ORD101830,2026-05-16,S03,P03,3,78.00,支付宝
ORD103265,2026-05-27,S04,P08,2,50.00,微信
ORD107692,2026-06-30,S05,P20,1,22.00,现金
ORD111563,2026-07-28,S04,P03,1,26.00,微信
ORD101155,2026-05-10,S03,P10,2,48.00,微信
ORD106253,2026-06-20,S01,P03,1,26.00,会员储值
ORD104981,2026-06-09,S04,P12,2,16.00,微信
ORD101907,2026-05-16,S02,P07,2,44.00,现金
ORD108431,2026-07-06,S02,P06,2,84.00,银行卡
ORD107983,2026-07-03,S03,P18,2,36.00,银行卡
ORD111545,2026-07-28,S01,P02,4,120.00,会员储值
ORD100114,2026-05-02,S02,P18,3,54.00,微信
ORD107745,2026-07-01,S01,P10,2,48.00,微信
ORD101535,2026-05-13,S05,P15,1,6.00,微信
ORD108238,2026-07-04,S02,P15,2,12.00,会员储值
ORD107155,2026-06-26,S01,P14,1,10.00,微信
ORD109587,2026-07-14,S01,P01,3,96.00,银行卡
ORD100980,2026-05-09,S04,P20,2,44.00,银行卡
ORD105698,2026-06-15,S04,P14,1,10.00,支付宝
ORD109053,2026-07-11,S01,P01,1,32.00,微信
ORD100950,2026-05-08,S02,P13,4,80.00,银行卡
ORD100375,2026-05-03,S02,P07,4,88.00,银行卡
ORD101451,2026-05-12,S03,P14,1,10.00,银行卡
ORD111082,2026-07-25,S01,P03,3,78.00,现金
ORD104006,2026-06-02,S02,P04,1,38.00,微信
ORD102986,2026-05-25,S03,P02,3,90.00,银行卡
ORD108627,2026/07/07,S01,P02,4,120.00,会员储值
ORD101152,2026-05-10,S01,P04,1,38.00,银行卡
ORD102704,2026-05-23,S04,P13,2,40.00,微信
ORD111372,2026-07-26,S02,P01,1,32.00,会员储值
ORD108008,2026-07-03,S05,P08,1,25.00,现金
ORD104614,2026-06-07,S02,P10,1,24.00,微信
ORD100035,2026-05-01,S01,P01,1,32.00,微信
ORD108098,2026-07-04,S01,P13,1,20.00,支付宝
ORD103415,2026-05-28,S05,P04,4,152.00,微信
ORD110842,2026-07-24,S04,P18,1,18.00,微信
ORD111308,2026-07-26,S02,P12,1,8.00,微信
ORD107594,2026-06-29,S02,P10,2,48.00,支付宝
ORD108988,2026-07-10,S02,P16,2,10.00,会员储值
ORD101774,2026-05-15,S01,P02,2,60.00,银行卡
ORD104376,2026-06-06,S02,P18,1,18.00,现金
ORD103915,2026-06-01,S02,P14,2,20.00,现金
ORD107189,2026-06-27,S02,P12,1,8.00,银行卡
ORD105935,2026-06-17,S02,P08,3,75.00,银行卡
ORD104997,2026-06-09,S01,P04,2,76.00,微信
ORD102776,2026-05-23,S02,P16,1,5.00,现金
ORD109073,2026-07-11,S04,P16,2,10.00,银行卡
ORD101171,2026-05-10,S04,P10,2,48.00,微信
ORD111767,2026-07-30,S03,P11,2,52.00,会员储值
ORD108200,2026-07-04,S05,P19,3,45.00,微信
ORD101254,2026-05-10,S04,P06,2,84.00,支付宝
ORD106882,2026-06-24,S05,P20,1,22.00,微信
ORD105690,2026-06-15,S01,P07,1,22.00,会员储值
ORD109885,2026/07/17,S03,P13,1,20.00,银行卡
ORD100434,2026-05-03,S02,P05,3,102.00,微信
ORD109730,2026-07-15,S01,P15,2,12.00,现金
ORD107071,2026-06-26,S05,P08,2,50.00,会员储值
ORD105014,2026-06-10,S05,P07,3,66.00,现金
ORD103087,2026-05-25,S02,P16,2,10.00,微信
ORD108145,2026-07-04,S02,P14,2,20.00,会员储值
ORD104246,2026-06-04,S03,P08,2,50.00,支付宝
ORD112000,2026-07-31,S04,P13,2,40.00,微信
ORD102488,2026-05-21,S02,P19,2,30.00,会员储值
ORD102930,2026-05-24,S02,P13,1,20.00,现金
ORD101000,2026-05-09,S02,P17,2,24.00,现金
ORD110039,2026-07-18,S01,P14,1,10.00,微信
ORD109179,2026-07-11,S03,P09,2,36.00,会员储值
ORD111169,2026-07-25,S02,P10,1,24.00,支付宝
ORD109346,2026-07-12,S04,P16,1,5.00,微信
ORD109819,2026-07-16,S03,P08,1,25.00,微信
ORD111850,2026-07-30,S05,P11,3,78.00,支付宝
ORD108447,2026-07-06,S05,P15,1,,会员储值
ORD101619,2026-05-14,S04,P07,1,22.00,支付宝
ORD107662,2026-06-30,S04,P17,1,12.00,支付宝
ORD111173,2026-07-25,S05,P01,1,32.00,银行卡
ORD104635,2026-06-07,S05,P13,3,60.00,现金
ORD104885,2026-06-08,S05,P06,3,126.00,现金
ORD103007,2026-05-25,S05,P18,1,18.00,支付宝
ORD109141,2026-07-11,S03,P15,3,18.00,现金
ORD109926,2026-07-17,S05,P17,1,12.00,微信
ORD104407,2026-06-06,S05,P15,1,6.00,会员储值
ORD104573,2026-06-06,S05,P17,1,12.00,支付宝
ORD104936,2026-06-09,S05,P18,3,54.00,会员储值
ORD102896,2026-05-24,S04,P11,2,52.00,现金
ORD102921,2026-05-24,S03,P05,1,34.00,现金
ORD109838,2026-07-16,S04,P08,1,25.00,会员储值
ORD105227,2026-06-11,S05,P12,1,8.00,支付宝
ORD109772,2026-07-16,S02,P13,2,-40.00,微信
ORD106736,2026-06-22,S02,P19,4,60.00,会员储值
ORD103362,2026-05-28,S04,P16,2,10.00,会员储值
ORD105466,2026-06-13,S05,P01,1,32.00,会员储值
ORD111549,2026-07-28,S03,P15,1,6.00,现金
ORD110282,2026-07-19,S05,P05,1,34.00,会员储值
ORD100429,2026-05-03,S04,P17,1,12.00,现金
ORD108644,2026-07-08,S02,P08,1,25.00,现金
ORD109881,2026-07-17,S04,P20,3,66.00,支付宝
ORD108054,2026-07-03,S04,P19,1,15.00,会员储值
ORD108239,2026-07-04,S01,P19,1,15.00,现金
ORD106012,2026-06-18,S05,P04,1,38.00,银行卡
ORD100141,2026-05-02,S05,P16,1,5.00,会员储值
ORD100263,2026-05-02,S02,P06,1,42.00,现金
ORD100502,2026-05-04,S04,P01,2,-64.00,银行卡
ORD101261,2026-05-10,S02,P20,2,44.00,会员储值
ORD104059,2026-06-02,S03,P18,2,36.00,现金
ORD109087,2026-07-11,S02,P11,1,26.00,支付宝
ORD106895,2026-06-24,S05,P12,1,8.00,会员储值
ORD110204,2026-07-19,S03,P05,1,34.00,微信
ORD111615,2026-07-28,S03,P04,1,38.00,银行卡
ORD106975,2026-06-24,S03,P02,2,60.00,支付宝
ORD100926,2026-05-08,S05,P10,3,72.00,银行卡
ORD107540,2026-06-29,S04,P06,2,84.00,银行卡
ORD101188,2026-05-10,S05,P14,3,30.00,会员储值
ORD103985,2026-06-01,S05,P07,2,44.00,现金
ORD110676,2026-07-22,S02,P13,1,20.00,微信
ORD104175,2026-06-03,S01,P19,1,15.00,会员储值
ORD111642,2026-07-29,S03,P11,1,26.00,会员储值
ORD108412,2026-07-06,S03,P14,2,20.00,银行卡
ORD104214,2026-06-04,S02,P18,2,36.00,会员储值
ORD104798,2026-06-08,S05,P19,2,30.00,银行卡
ORD108825,2026-07-09,S03,P10,2,48.00,支付宝
ORD108027,2026-07-03,S03,P03,1,26.00,现金
ORD111557,2026-07-28,S05,P07,1,22.00,现金
ORD109991,2026-07-17,S02,P19,2,30.00,现金
ORD106036,2026-06-18,S03,P05,2,68.00,支付宝
ORD104886,2026-06-08,S04,P10,1,24.00,银行卡
ORD102830,2026-05-24,S05,P02,1,30.00,现金
ORD110697,2026-07-22,S02,P05,1,34.00,银行卡
ORD105208,2026-06-11,S01,P14,1,10.00,现金
ORD110331,2026-07-19,S02,P03,1,26.00,微信
ORD100172,2026-05-02,S05,P12,1,8.00,微信
ORD106726,2026-06-22,S05,P07,2,44.00,微信
ORD106409,2026-06-20,S03,P01,1,32.00,支付宝
ORD107565,2026-06-29,S05,P10,1,24.00,现金
ORD108117,2026-07-04,S05,P01,1,32.00,微信
ORD104784,2026-06-07,S04,P17,1,12.00,会员储值
ORD101135,2026-05-09,S04,P20,2,44.00,银行卡
ORD109503,2026-07-13,S02,P12,2,16.00,现金
ORD100067,2026-05-01,S01,P15,1,6.00,支付宝
ORD101109,2026-05-09,S03,P12,1,8.00,银行卡
ORD107241,2026-06-27,S01,P10,3,72.00,会员储值
ORD101851,2026-05-16,S01,P11,4,104.00,会员储值
ORD102064,2026-05-17,S05,P13,1,20.00,会员储值
ORD106484,2026-06-21,S03,P02,1,30.00,会员储值
ORD107971,2026-07-02,S05,P04,1,38.00,支付宝
ORD101860,2026-05-16,S05,P18,2,36.00,现金
ORD105258,2026-06-12,S03,P19,1,15.00,现金
ORD107793,2026-07-01,S02,P20,1,22.00,现金
ORD100788,2026-05-07,S03,P20,1,22.00,支付宝
ORD101430,2026/05/12,S01,P05,1,34.00,支付宝
ORD105568,2026-06-14,S02,P03,3,78.00,会员储值
ORD106915,24-06-2026,S05,P14,2,20.00,现金
ORD110187,2026-07-19,S04,P08,3,75.00,会员储值
ORD109746,2026-07-15,S04,P17,2,24.00,现金
ORD110226,2026-07-19,S05,P11,1,26.00,微信
ORD109863,2026-07-16,S03,P07,1,22.00,微信
ORD103977,2026-06-01,S05,P19,1,15.00,微信
ORD103855,2026-05-31,S01,P03,3,-78.00,现金
ORD109318,2026-07-12,S03,P10,1,24.00,微信
ORD110866,2026-07-24,S04,P13,1,20.00,银行卡
ORD103315,2026-05-27,S05,P08,3,75.00,会员储值
ORD108321,2026-07-05,S03,P17,3,36.00,微信
ORD101697,2026-05-14,S03,P14,1,10.00,微信
ORD109016,2026-07-10,S05,P03,1,26.00,支付宝
ORD109896,2026-07-17,S02,P03,1,26.00,支付宝
ORD108520,2026-07-06,S01,P06,4,168.00,支付宝
ORD110465,2026-07-21,S04,P03,2,52.00,支付宝
ORD107475,2026-06-28,S05,P05,1,34.00,现金
ORD110922,2026-07-24,S04,P19,3,45.00,银行卡
ORD111406,2026-07-27,S03,P18,1,18.00,会员储值
ORD107491,2026-06-28,S01,P03,1,26.00,支付宝
ORD108285,2026-07-05,S03,P20,1,22.00,微信
ORD104108,2026-06-03,S04,P19,4,60.00,现金
ORD110527,2026-07-21,S04,P02,1,30.00,微信
ORD109292,2026-07-12,S04,P02,2,60.00,支付宝
ORD106614,2026-06-21,S01,P04,1,38.00,微信
ORD104762,2026-06-07,S03,P02,1,30.00,微信
ORD106467,2026-06-21,S01,P12,2,16.00,现金
ORD101431,2026-05-12,S03,P14,2,20.00,现金
ORD100296,2026-05-03,S02,P19,1,15.00,支付宝
ORD109815,2026-07-16,S04,P05,2,68.00,微信
ORD105969,2026-06-17,S05,P12,2,16.00,支付宝
ORD107305,2026-06-27,S04,P19,2,30.00,会员储值
ORD110371,2026-07-20,S02,P15,1,6.00,现金
ORD111698,2026-07-29,S03,P17,3,36.00,银行卡
ORD102598,2026-05-22,S05,P18,2,36.00,微信
ORD104276,2026-06-04,S02,P20,3,66.00,银行卡
ORD109387,2026-07-12,S05,P01,2,64.00,银行卡
ORD111133,2026-07-25,S02,P09,2,36.00,会员储值
ORD101219,2026-05-10,S05,P17,1,12.00,支付宝
ORD106665,2026/06/22,S02,P13,4,80.00,微信
ORD103154,2026-05-26,S04,P05,1,34.00,会员储值
ORD109284,2026-07-12,S03,P03,1,26.00,微信
ORD106284,2026-06-20,S04,P13,1,20.00,银行卡
ORD106663,2026-06-22,S01,P16,2,10.00,会员储值
ORD110461,2026-07-21,S03,P07,1,22.00,现金
ORD108500,2026-07-06,S01,P02,3,90.00,银行卡
ORD109975,2026-07-17,S04,P14,1,10.00,支付宝
ORD101232,2026-05-10,S01,P20,2,44.00,银行卡
ORD100095,2026-05-01,S01,P04,3,114.00,会员储值
ORD103688,2026-05-30,S01,P11,4,104.00,现金
ORD104732,2026-06-07,S01,P10,1,24.00,现金
ORD111232,2026-07-26,S03,P15,3,18.00,支付宝
ORD106410,2026-06-20,S04,P06,3,126.00,会员储值
ORD110934,2026-07-24,S03,P14,3,30.00,现金
ORD110533,2026-07-21,S04,P19,2,30.00,会员储值
ORD102470,2026-05-21,S04,P08,1,25.00,支付宝
ORD104707,2026-06-07,S01,P16,1,5.00,支付宝
ORD104228,2026-06-04,S05,P07,1,22.00,支付宝
ORD108039,2026-07-03,S03,P07,1,22.00,支付宝
ORD103597,2026-05-30,S01,P02,1,30.00,银行卡
ORD106039,2026-06-18,S05,P04,1,38.00,会员储值
ORD108434,2026-07-06,S03,P03,2,52.00,现金
ORD102617,2026-05-22,S02,P07,1,22.00,会员储值
ORD105502,2026-06-13,S05,P19,1,15.00,微信
ORD107234,2026-06-27,S03,P14,3,30.00,会员储值
ORD103078,2026-05-25,S01,P15,3,18.00,会员储值
ORD100320,2026-05-03,S03,P13,2,40.00,支付宝
ORD104210,2026-06-04,S05,P13,3,60.00,会员储值
ORD107991,2026-07-03,S01,P04,2,76.00,支付宝
ORD109798,2026-07-16,S05,P15,1,6.00,微信
ORD111330,2026-07-26,S04,P08,1,25.00,支付宝
ORD109796,2026-07-16,S01,P14,1,10.00,支付宝
ORD101731,2026-05-15,S01,P09,1,18.00,微信
ORD101449,2026-05-12,S03,P11,1,26.00,会员储值
ORD102243,2026-05-19,S01,P16,2,10.00,银行卡
ORD102211,2026-05-18,S05,P14,1,10.00,现金
ORD109332,2026-07-12,S05,P15,1,6.00,支付宝
ORD108128,2026-07-04,S02,P04,1,38.00,银行卡
ORD106659,2026-06-22,S03,P07,2,44.00,会员储值
ORD109080,2026-07-11,S02,P04,2,76.00,支付宝
ORD105012,2026-06-10,S01,P15,2,12.00,银行卡
ORD108217,2026-07-04,S03,P11,3,78.00,支付宝
ORD108126,2026-07-04,S02,P09,1,18.00,微信
ORD109579,2026-07-14,S03,P12,1,8.00,会员储值
ORD105760,2026-06-15,S05,P13,2,40.00,现金
ORD106564,2026-06-21,S02,P02,3,90.00,现金
ORD104556,2026-06-06,S04,P06,2,84.00,微信
ORD103613,2026-05-30,S01,P12,3,24.00,银行卡
ORD102547,2026-05-22,S03,P11,1,26.00,现金
ORD101513,2026-05-13,S05,P14,2,20.00,银行卡
ORD102241,2026-05-19,S03,P10,1,24.00,银行卡
ORD110172,2026-07-18,S05,P15,2,12.00,微信
ORD100684,2026-05-06,S03,P08,3,75.00,银行卡
ORD103270,2026-05-27,S05,P17,2,24.00,现金
ORD109418,2026-07-13,S04,P14,1,10.00,支付宝
ORD104812,2026-06-08,S03,P14,1,10.00,银行卡
ORD107506,2026-06-29,S05,P11,1,26.00,支付宝
ORD106599,2026-06-21,S04,P06,2,84.00,银行卡
ORD107085,2026-06-26,S03,P06,1,42.00,微信
ORD104164,2026-06-03,S04,P08,1,25.00,支付宝
ORD103143,2026-05-26,S01,P05,2,68.00,微信
ORD102363,2026-05-20,S03,P16,1,5.00,支付宝
ORD108380,2026-07-05,S05,P05,2,68.00,支付宝
ORD102556,2026-05-22,S04,P04,1,,现金
ORD105571,2026-06-14,S05,P03,1,26.00,银行卡
ORD102729,2026-05-23,S04,P17,2,24.00,现金
ORD101737,2026-05-15,S01,P14,2,20.00,会员储值
ORD111062,2026-07-25,S04,P05,2,68.00,银行卡
ORD106514,2026-06-21,S03,P15,1,6.00,支付宝
ORD103195,2026-05-26,S02,P18,1,18.00,银行卡
ORD107372,2026-06-28,S01,P12,1,8.00,银行卡
ORD102383,2026-05-20,S03,P09,2,36.00,现金
ORD110530,2026-07-21,S02,P12,3,24.00,会员储值
ORD111306,2026-07-26,S01,P07,2,44.00,微信
ORD100594,2026-05-05,S03,P07,1,22.00,会员储值
ORD107686,2026-06-30,S01,P10,1,24.00,会员储值
ORD107436,2026-06-28,S02,P16,2,10.00,会员储值
ORD105452,2026-06-13,S04,P04,2,76.00,会员储值
ORD102040,2026-05-17,S02,P06,1,42.00,现金
ORD102825,2026-05-24,S03,P02,1,30.00,微信
ORD101882,2026-05-16,S05,P19,1,15.00,支付宝
ORD102638,2026-05-22,S04,P08,2,50.00,支付宝
ORD107501,2026-06-29,S04,P20,1,22.00,银行卡
ORD108635,2026-07-08,S03,P12,3,24.00,支付宝
ORD106812,2026-06-23,S05,P20,1,22.00,现金
ORD101968,2026-05-16,S01,P01,1,32.00,支付宝
ORD101435,2026-05-12,S04,P07,1,22.00,微信
ORD107158,2026-06-26,S05,P11,2,52.00,微信
ORD111834,2026-07-30,S05,P07,1,22.00,微信
ORD111584,2026-07-28,S02,P02,1,30.00,现金
ORD100089,2026-05-01,S02,P18,3,54.00,微信
ORD106141,2026-06-19,S01,P03,2,52.00,现金
ORD100840,2026-05-07,S03,P10,3,72.00,银行卡
ORD104203,2026-06-04,S02,P17,1,12.00,会员储值
ORD109786,2026-07-16,S04,P07,3,66.00,现金
ORD110004,2026-07-17,S05,P04,1,38.00,微信
ORD103891,2026-06-01,S04,P11,2,52.00,现金
ORD103112,2026-05-26,S04,P17,1,12.00,银行卡
ORD111002,2026-07-25,S05,P19,2,30.00,银行卡
ORD104866,2026-06-08,S03,P15,1,6.00,微信
ORD101867,2026-05-16,S05,P06,3,126.00,银行卡
ORD104423,2026-06-06,S02,P09,1,18.00,会员储值
ORD109004,2026-07-10,S01,P15,2,12.00,支付宝
ORD108617,2026-07-07,S04,P16,1,5.00,会员储值
ORD107591,2026-06-29,S03,P17,2,24.00,银行卡
ORD103209,2026-05-26,S03,P14,1,10.00,银行卡
ORD105070,2026-06-10,S01,P18,1,18.00,微信
ORD103840,2026-05-31,S05,P16,2,10.00,现金
ORD110795,2026-07-23,S01,P07,2,44.00,会员储值
ORD101839,2026-05-16,S05,P10,4,96.00,银行卡
ORD104268,2026-06-04,S02,P16,1,5.00,现金
ORD100683,2026-05-06,S01,P16,1,5.00,现金
ORD101801,2026-05-15,S03,P02,2,60.00,银行卡
ORD106302,2026-06-20,S04,P04,1,38.00,支付宝
ORD107729,2026-06-30,S05,P18,2,36.00,会员储值
ORD102409,2026-05-20,S02,P05,1,-34.00,支付宝
ORD102748,2026-05-23,S05,P10,2,48.00,现金
ORD111970,2026-07-31,S01,P16,3,15.00,会员储值
ORD105198,2026-06-11,S04,P04,1,38.00,银行卡
ORD102431,2026-05-21,S04,P16,1,5.00,会员储值
ORD110722,2026-07-22,S02,P03,1,26.00,支付宝
ORD103399,2026-05-28,S04,P09,1,18.00,微信
ORD110578,2026-07-21,S03,P09,1,18.00,现金
ORD101609,2026-05-13,S03,P16,1,5.00,微信
ORD110872,2026-07-24,S04,P12,1,8.00,支付宝
ORD107051,2026-06-25,S01,P07,2,44.00,现金
ORD100640,2026-05-05,S05,P16,2,10.00,会员储值
ORD109527,2026-07-13,S02,P04,2,76.00,现金
ORD102297,2026-05-19,S01,P04,3,114.00,现金
ORD102081,2026-05-17,S01,P07,1,22.00,银行卡
